participantsID,a(101),Ter(101),eta(101),z(101),sz(101),st(101),v(101),a(102),Ter(102),eta(102),z(102),sz(102),st(102),v(102),AICc(5),BIC(5),Chi(5),df
d2bdb6ae89eb8aca,3.087283e-01,1.236339e+00,4.342635e-01,8.286160e-02,2.991870e-03,1.209094e+00,-2.067672e-02,4.601865e-01,6.508700e-01,4.667316e-01,2.148780e-01,3.488248e-03,6.954733e-01,-1.553314e-02,3.121214e+02,3.509244e+02,1.222339e+01,14
d335e83ad7f741bf,4.236831e-01,8.155132e-01,4.968582e-01,8.963434e-02,9.981961e-05,5.655290e-02,4.165637e-03,2.596747e-01,9.775366e-01,2.877857e-03,3.371546e-02,1.016319e-04,5.678507e-02,1.999674e-01,2.914253e+02,3.301095e+02,6.447758e-01,14
d33cbb234efa4296,5.104241e-01,4.401184e-01,3.258933e-03,1.302404e-01,1.371475e-02,1.795572e-03,7.789921e-01,1.048196e+00,4.786964e-03,4.760520e-07,5.470997e-01,1.372811e-02,1.798891e-03,-8.382579e-04,1.387443e+02,1.775474e+02,4.588757e-01,14
d53b11bcaa0a2095,4.874494e-01,9.068453e-02,6.887542e-04,1.189884e-01,1.364035e-02,3.617799e-03,4.724499e-01,1.135188e+00,1.618909e-01,4.772674e-01,6.486109e-01,8.548533e-03,3.617032e-03,6.392997e-03,2.720010e+02,3.108040e+02,1.194782e+10,14
d794e2c3b9ab247f,1.182615e-01,7.214120e-01,4.460679e-01,8.603552e-02,1.412292e-02,3.325742e-01,6.590939e-04,4.114359e-01,6.098353e-01,4.136307e-01,2.772153e-01,6.839380e-03,2.456624e-04,1.168333e-03,4.195183e+02,4.583214e+02,1.141720e-02,14
d9a79bcfee67b028,1.278647e-01,7.875020e-01,4.999444e-01,8.174687e-03,4.012042e-05,6.484545e-01,9.119188e-01,5.470383e-01,4.750499e-01,4.997091e-01,1.496254e-01,1.343848e-04,6.484886e-01,4.569635e-06,3.203332e+02,3.591363e+02,1.947094e+21,14
dfbeb23c419b6979,1.089063e-01,1.014607e+00,3.436579e-01,8.010869e-02,2.421973e-02,6.530576e-01,-2.427963e-02,3.572725e-01,1.079973e+00,4.840901e-01,2.508988e-02,2.484384e-02,7.624428e-01,-6.887251e-02,3.334560e+02,3.722591e+02,1.509279e-02,14
e03130e76a547e00,9.860987e-01,4.491565e-02,5.535383e-06,4.861954e-01,5.434445e-07,3.415277e-05,5.429336e-01,3.748684e-01,8.778278e-01,2.591327e-01,7.026317e-02,5.280343e-07,3.481150e-05,-6.659889e-04,2.060138e+02,2.448169e+02,4.584124e-01,14
e0da73d8b215a4e9,1.955443e-01,1.102645e+00,5.000000e-01,2.094470e-02,1.860546e-02,1.012799e+00,-1.491933e-03,2.147285e-01,9.873937e-01,5.000000e-01,3.117858e-02,1.860546e-02,1.183412e+00,1.237630e-04,4.133256e+02,4.521287e+02,3.477155e+01,14
e35e2512791cd931,2.766545e-01,1.280510e+00,5.000000e-01,2.676473e-01,8.178725e-04,1.726476e+00,1.238522e-02,1.625661e-01,8.287393e-01,9.173892e-04,1.090078e-01,3.861945e-02,2.945392e-01,-1.440264e-02,3.275364e+02,3.663395e+02,3.735548e-01,14
e46f1f873f43128b,5.614390e-02,1.043463e+00,4.228848e-01,1.697666e-02,1.718511e-03,7.993689e-01,6.297196e-04,5.260711e-01,6.935299e-01,6.840553e-04,1.258198e-01,2.188222e-03,7.284505e-01,1.625440e+00,3.298434e+02,3.686465e+02,1.760376e+00,14
e7d525b0fc295332,6.003985e-01,2.867941e-01,1.300260e-03,1.802283e-01,9.088317e-03,7.701223e-02,6.956845e-01,3.411601e-01,9.264025e-01,4.345201e-01,5.817078e-02,1.560815e-03,1.874646e-01,-2.265930e-03,2.508807e+02,2.896838e+02,2.025412e+03,14
e9ca70bcef834214,1.681068e-01,1.314349e+00,1.247497e-01,1.416359e-02,1.882112e-03,1.153815e+00,-5.856723e-03,2.439014e-01,1.154148e+01,3.378940e-01,2.988142e-02,4.548641e-08,5.025412e-03,2.101900e-02,2.503351e+02,2.891382e+02,1.382000e-02,14
ec9403432374ee06,3.286957e-01,9.966182e-01,2.253863e-01,5.402042e-02,4.623807e-04,3.743653e-01,5.846746e-03,2.585754e-01,1.025261e+00,2.763978e-02,3.343062e-02,4.623807e-04,3.743653e-01,2.129602e-01,2.900937e+02,3.288968e+02,1.998033e+03,14
ed3ee15cd6ecee51,2.401318e-01,1.045358e+00,3.708033e-01,2.883165e-02,1.124700e-02,5.963620e-01,-2.970556e-02,2.303078e-01,1.164126e+00,3.159223e-01,2.652085e-02,1.124633e-02,5.963428e-01,5.784775e-02,3.178944e+02,3.566974e+02,1.332000e-02,14
efbc4b723940e000,4.073078e-01,9.428784e-01,2.691818e-01,8.294982e-02,4.273325e-02,3.427499e-01,-9.873883e-02,2.507535e-01,1.890525e+00,2.369244e-01,3.143866e-02,4.273327e-02,3.427499e-01,7.235636e-02,2.633767e+02,3.021798e+02,1.382000e-02,14
efe8a903afdceede,1.813114e-01,1.180904e+00,3.082687e-01,1.643641e-02,3.219757e-03,4.365714e-01,-5.226251e-02,3.237221e-01,9.088410e-01,3.565585e-01,5.239322e-02,1.594833e-04,4.343804e-01,-5.154937e-03,2.553035e+02,2.941066e+02,1.332000e-02,14
f1de714332531aa5,6.067534e-01,5.193541e-01,3.577357e-01,2.557582e-01,5.330830e-05,5.597934e-01,7.822377e-01,1.034619e-01,1.241086e+00,2.326448e-01,9.276398e-03,2.233374e-03,1.311664e+00,7.210468e-01,1.333430e+02,1.721461e+02,7220552545580339200,14
f205d1277e6ea6b4,8.749358e-01,9.840594e-01,5.014945e-02,3.803960e-01,1.665313e-01,3.957110e-01,2.323183e-02,5.998390e-01,1.293213e+00,1.730127e-01,1.790753e-01,1.654655e-01,4.088778e-01,9.568162e-02,2.463214e+02,2.851245e+02,1.998035e+03,14
f39ae9088896b47f,5.830160e-01,6.956972e-01,4.707741e-01,2.148850e-01,1.114667e-07,1.388531e+00,-1.421678e-02,1.019205e+00,7.207910e-01,4.891906e-01,6.108357e-01,2.190788e-01,1.403987e+00,-6.786642e-03,2.548453e+02,2.936484e+02,4.064490e+21,14
f98444c434d40f8b,4.881249e-01,2.940860e-01,6.536867e-02,1.191795e-01,8.400405e-06,4.728197e-03,7.669900e-01,9.286951e-01,1.431154e-01,4.687107e-01,4.312373e-01,8.394121e-06,4.728236e-03,2.254830e-01,2.708849e+02,3.096879e+02,4.449219e+13,14
fc7ef2c5b91399c2,1.615627e-01,6.584284e-01,2.711309e-02,5.837231e-02,1.590608e-06,4.600078e-01,-2.256037e-03,1.080278e-02,8.891153e-01,2.951856e-01,5.000359e-04,7.185368e-08,4.944049e-01,2.744865e+00,4.334896e+02,4.722926e+02,6.840499e+00,14
ff1d7a9a28686c2b,4.637646e-01,9.311580e-01,4.036938e-01,1.075388e-01,6.529191e-06,1.799978e-01,-3.648571e-04,9.142052e-01,1.540229e+00,8.678814e-02,4.178856e-01,6.529191e-06,1.799978e-01,4.498007e-02,2.450409e+02,2.837252e+02,1.373000e-02,14
