participantsID,a(101),Ter(101),eta(101),z(101),sz(101),st(101),v(101),a(102),Ter(102),eta(102),z(102),sz(102),st(102),v(102),AICc(4),BIC(4),Chi(4),df
d2bdb6ae89eb8aca,4.194547e-01,1.226298e+00,4.825293e-01,8.797112e-02,2.867389e-03,1.182854e+00,-1.451999e-02,7.504687e-01,5.919258e-01,5.000000e-01,2.816016e-01,3.438045e-03,1.182851e+00,-2.068576e-02,3.096920e+02,3.433475e+02,2.535077e+04,12
d335e83ad7f741bf,4.231016e-01,8.155951e-01,4.968782e-01,8.950747e-02,9.986088e-05,5.655535e-02,4.062407e-03,2.596826e-01,9.774022e-01,2.428084e-03,3.371753e-02,1.016350e-04,5.678681e-02,1.999736e-01,2.865729e+02,3.201297e+02,6.458363e-01,12
d33cbb234efa4296,5.104096e-01,4.401447e-01,3.191366e-03,1.302590e-01,1.367659e-02,1.794020e-03,7.789725e-01,1.043603e+00,4.091288e-03,4.748005e-07,5.445538e-01,1.371178e-02,1.794799e-03,-8.367151e-04,1.338975e+02,1.675530e+02,4.588758e-01,12
d53b11bcaa0a2095,4.880642e-01,9.033144e-02,6.877572e-04,1.191033e-01,1.200639e-02,3.608645e-03,4.729434e-01,1.142438e+00,1.530313e-01,4.763127e-01,6.525826e-01,8.548981e-03,3.608644e-03,6.354432e-03,2.672137e+02,3.008691e+02,3.278938e+09,12
d794e2c3b9ab247f,2.114864e-01,7.200564e-01,4.993630e-01,2.236324e-02,3.158811e-05,8.613156e-01,9.364219e-04,7.444814e-01,4.971926e-01,4.207252e-01,2.771262e-01,3.196931e-05,9.150965e-01,9.641526e-03,5.087457e+02,5.424011e+02,1.855012e+08,12
d9a79bcfee67b028,1.278647e-01,7.872837e-01,4.976094e-01,8.174687e-03,3.324316e-05,6.484545e-01,9.096379e-01,5.470383e-01,4.750499e-01,4.997091e-01,1.496254e-01,1.343848e-04,6.484886e-01,4.569635e-06,3.155312e+02,3.491867e+02,1.947094e+21,12
dfbeb23c419b6979,8.510385e-01,4.391459e-01,4.205264e-01,3.621333e-01,2.932372e-05,7.598520e-01,-1.438823e-02,2.014111e-01,1.089261e+00,4.870483e-01,2.028322e-02,4.914402e-05,7.626549e-01,-3.340047e-02,3.410547e+02,3.747102e+02,4.248142e+09,12
e03130e76a547e00,9.860987e-01,4.491565e-02,5.535383e-06,4.861954e-01,5.434445e-07,3.415277e-05,5.429336e-01,3.748684e-01,8.778278e-01,2.591327e-01,7.026317e-02,5.280343e-07,3.481150e-05,-6.659889e-04,2.011670e+02,2.348225e+02,4.584124e-01,12
e0da73d8b215a4e9,1.955443e-01,1.102645e+00,5.000000e-01,1.911879e-02,1.424712e-04,1.012799e+00,-1.491933e-03,2.147285e-01,9.873937e-01,5.000000e-01,2.305417e-02,1.424712e-04,1.183412e+00,1.237630e-04,4.114138e+02,4.450693e+02,3.845861e+01,12
e35e2512791cd931,4.567026e-01,2.611885e-01,2.711720e-01,1.042886e-01,9.937886e-04,5.071303e-01,1.700176e-01,4.742254e-01,9.845439e-01,5.778019e-02,1.124448e-01,9.965068e-04,5.071303e-01,1.995741e-02,3.847903e+02,4.184458e+02,2.040007e+03,12
e46f1f873f43128b,1.725157e-01,1.037271e+00,4.999498e-01,1.488084e-02,1.962719e-03,9.617677e-01,9.120109e-04,5.898219e-01,7.111291e-01,4.811187e-04,1.739449e-01,1.822365e-03,8.265295e-01,1.673493e+00,3.368166e+02,3.704720e+02,3.035350e+13,12
e7d525b0fc295332,6.003782e-01,2.867891e-01,1.295485e-03,1.802270e-01,9.065004e-03,7.671116e-02,6.956876e-01,3.410695e-01,9.263995e-01,4.346862e-01,5.816420e-02,1.555377e-03,1.873186e-01,-2.176527e-03,2.460339e+02,2.796893e+02,2.025412e+03,12
e9ca70bcef834214,1.687742e-01,1.314392e+00,1.243443e-01,1.424236e-02,2.775205e-03,1.155413e+00,-6.024372e-03,2.439495e-01,2.808874e+00,3.398852e-01,2.975568e-02,3.746512e-08,3.363712e+00,2.083752e-02,2.454883e+02,2.791438e+02,1.382000e-02,12
ec9403432374ee06,3.286957e-01,9.966182e-01,2.253863e-01,5.402042e-02,4.623807e-04,3.743653e-01,5.846746e-03,2.585754e-01,1.025261e+00,2.763978e-02,3.343062e-02,4.623807e-04,3.743653e-01,2.129602e-01,2.852469e+02,3.189023e+02,1.998033e+03,12
ed3ee15cd6ecee51,2.401318e-01,1.045358e+00,3.708033e-01,2.883165e-02,1.124700e-02,5.963620e-01,-2.970556e-02,2.303078e-01,1.164126e+00,3.159223e-01,2.652085e-02,1.124633e-02,5.963428e-01,5.784775e-02,3.130476e+02,3.467030e+02,1.332000e-02,12
efbc4b723940e000,4.073078e-01,9.428784e-01,2.691818e-01,8.294982e-02,4.273325e-02,3.427499e-01,-9.873883e-02,2.507535e-01,1.890525e+00,2.369244e-01,3.143866e-02,4.273327e-02,3.427499e-01,7.235636e-02,2.585300e+02,2.921854e+02,1.382000e-02,12
efe8a903afdceede,1.812943e-01,1.180906e+00,3.082872e-01,1.643381e-02,3.207833e-03,4.365659e-01,-5.225191e-02,3.236962e-01,9.088434e-01,3.565689e-01,5.238961e-02,1.578511e-04,4.342734e-01,-5.148985e-03,2.504567e+02,2.841121e+02,1.332000e-02,12
f1de714332531aa5,5.952052e-01,4.087196e-01,2.535625e-01,1.771346e-01,5.970667e-10,7.814724e-01,6.053130e-01,1.292431e-01,1.050886e+00,2.653561e-01,8.351886e-03,5.970702e-10,8.949538e-01,8.504985e-01,1.303206e+02,1.639760e+02,7980037747386264576,12
f205d1277e6ea6b4,8.679723e-01,9.025180e-01,5.020854e-02,3.766880e-01,9.916670e-04,4.057358e-01,2.321603e-02,5.920000e-01,1.289164e+00,1.733772e-01,1.752320e-01,9.916670e-04,4.057358e-01,9.557403e-02,2.414746e+02,2.751300e+02,1.998035e+03,12
f39ae9088896b47f,6.242972e-01,6.450013e-01,4.457613e-01,1.948735e-01,1.545664e-05,1.288954e+00,-8.792577e-03,7.510372e-01,6.449772e-01,5.000000e-01,2.820284e-01,1.820078e-05,1.288954e+00,-7.994104e-03,3.570592e+02,3.907146e+02,1.872061e+04,12
f98444c434d40f8b,4.881249e-01,2.940860e-01,6.536867e-02,1.191330e-01,8.400405e-06,4.728197e-03,7.668403e-01,9.286951e-01,1.431154e-01,4.650252e-01,4.312373e-01,8.394121e-06,4.728236e-03,2.249336e-01,2.660850e+02,2.997404e+02,2.205489e+08,12
fc7ef2c5b91399c2,1.814219e-01,9.255845e-01,4.027374e-01,1.645696e-02,3.239501e-07,8.439015e-01,1.080351e-01,3.162751e-02,8.883310e-01,4.989778e-01,5.001498e-04,2.995405e-07,4.957107e-01,2.780438e+00,4.340161e+02,4.676715e+02,1.021609e+01,12
ff1d7a9a28686c2b,4.637646e-01,9.311580e-01,4.036938e-01,1.075388e-01,6.529191e-06,1.799978e-01,-3.648571e-04,9.142052e-01,1.540229e+00,8.678814e-02,4.178856e-01,6.529191e-06,1.799978e-01,4.498007e-02,2.401875e+02,2.737443e+02,1.373000e-02,12
