,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj(101).adb5486de57c1af0,1.9415238129028696,0.09370127538590382,1.7706475171464557,1.8771614067904894,1.9349390165405473,1.9994277304045605,2.1429285591714704,0.0026670505269573556
a_subj(102).adb5486de57c1af0,1.6683196111656398,0.1118092749302485,1.4630763117534942,1.5896842935613917,1.6662113056512897,1.7425498142236069,1.8967000249223689,0.0031367134306571247
a_subj(101).ae4cf4947761ad3f,1.9493367720126777,0.08879136096245144,1.786743951801796,1.8903070681116403,1.9483643958357908,2.0062572267499537,2.133953011589016,0.002396159382073585
a_subj(102).ae4cf4947761ad3f,1.75610401576882,0.10732120104121602,1.5590045875376872,1.680749984283663,1.7533184168721319,1.8252686094459518,1.9754958953464006,0.002673479172164767
a_subj(101).af8390dd2a780433,1.4049236305533832,0.06369475274108646,1.2873305599278386,1.3606854793688463,1.4031298841664466,1.4474381323513912,1.5355322280766608,0.0017615381130821448
a_subj(102).af8390dd2a780433,1.7813927476819185,0.1017418972033932,1.5929867084865186,1.7104144690878071,1.7749077503629156,1.8456249917875862,1.9938710260626513,0.0021861676044949247
a_subj(101).bc688588712e0329,1.794464331260263,0.0871026186658042,1.6327208628465018,1.736201702724246,1.79027085375279,1.8485774888596835,1.9781144024009172,0.002986154712674186
a_subj(102).bc688588712e0329,1.970584960702969,0.12138012452527645,1.744568703757979,1.8887446252228173,1.967107738221799,2.0491896348305803,2.2291332072168872,0.0034038111589010335
a_subj(101).bd2adbff911d558e,1.9727224735565454,0.09481899031444213,1.7909087185330508,1.9113327663098545,1.9710432865036955,2.033993735115304,2.1664602415260408,0.00333741543482699
a_subj(102).bd2adbff911d558e,1.8386528885188425,0.1329871943441967,1.5680978611184673,1.751946829291434,1.840610252705082,1.9311337969685463,2.086024211617932,0.005726073764708179
