,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj.22d84796012679e8,0.7566691182115417,0.13507142548455264,0.48862515884093427,0.6644544787806008,0.7600031095565317,0.8496054565590743,1.0080867484931355,0.005883693319332336
v_subj.247384e4eccc4f80,0.12457861181655717,0.1655875065915477,-0.18768954644193875,0.008516378856691875,0.12302236725146065,0.23580994668312272,0.4524953003014148,0.005225965014761339
v_subj.27902f23b60a7b76,-0.12351770914210224,0.13662528607078153,-0.3829969961939979,-0.21543392113733373,-0.1223430246133298,-0.030503726418597443,0.1460639953410029,0.004676260357171311
v_subj.296a71628065dfa8,-0.0661330194706777,0.14079485165125707,-0.3514710239120746,-0.1608944614287222,-0.06594200170006315,0.03181002383782339,0.20279490305267966,0.004065836404993859
v_subj.371fb6652968f25f,1.3360997307700901,0.14167311344514327,1.069410454797274,1.2351917693127408,1.3333166614151066,1.432603300796029,1.624031571353791,0.005463236890150733
v_subj.3ddf191ed8c33c57,0.04911171813594021,0.13844211049009428,-0.21761972593241274,-0.04304006220390133,0.04988643197154985,0.1422681010731146,0.32849427028986156,0.004607330241660088
v_subj.414f1040212a659b,0.14629184153444938,0.14125782965069178,-0.13501125496125524,0.05328419003655881,0.14148673581457177,0.24265097576928818,0.4304958197433313,0.003944747808072119
v_subj.46fd6e0b3b5c1df3,0.7928320044957156,0.1746362320934619,0.4433522553629492,0.6725736204376733,0.7933825066878016,0.9117706994313944,1.1302471989531073,0.006060024407015416
v_subj.4866612e834a9f5a,-0.14744336962392462,0.14187908213128755,-0.4367585560879257,-0.2443231015587366,-0.1460666599356943,-0.05346759002970103,0.1259601624341875,0.00390756812141918
v_subj.4a43f99c56b2a634,0.2120707803635355,0.16631035167842037,-0.12294464386275052,0.10053394998373055,0.21057613262575214,0.32428306600533774,0.5483110971550492,0.005240552019216062
v_subj.4e3de1ed1c0d6103,-0.817038037293516,0.16454951420881694,-1.1458690107284009,-0.9308315080648244,-0.8121337467469749,-0.7043515794544333,-0.49565127426171385,0.005759566532902693
v_subj.5497867d4afb5993,-1.0457501084588863,0.18495057140898927,-1.41247565135363,-1.1659570684425735,-1.0455826636795171,-0.9275412580551349,-0.6740247982652321,0.006067672288631325
v_subj.582ab220066afebc,0.2592998510221536,0.11799317738815909,0.025674898718247824,0.1783843642880233,0.25947727193943226,0.3406688164307337,0.4997344157337495,0.003656145236756032
v_subj.5b92bfe31aef1ef9,-0.22012204316333428,0.16938650449972448,-0.5369058144261707,-0.3359273359287457,-0.2249747113810947,-0.10508118037304592,0.11857083617660907,0.0060145855752764595
v_subj.6d04498f5bb2aefc,0.027729648561595377,0.14750742066908418,-0.24739109620795707,-0.08027528465596989,0.025422538123916205,0.12830397038132146,0.31798065457264557,0.004675176315284401
v_subj.6df05dd94d8d774d,-0.8362834623969148,0.15438711211424322,-1.1511249393092984,-0.94015795550653,-0.8373142253111129,-0.7304474189325392,-0.5288452296294239,0.005065643007130935
v_subj.6e0c43d93a4a361e,0.4191147428947194,0.13616191078968842,0.14631688143090005,0.3238233375696717,0.4206623412534244,0.5088229594147318,0.6878882334903946,0.004076462101704836
v_subj.6ece121c0867568c,0.40719368192524497,0.1538530277646172,0.09469373897893063,0.30266169860616476,0.4094927083206921,0.5110678414907266,0.7030329081185517,0.006149573659558305
v_subj.75da8965ce4f9b28,-0.15825008870194035,0.13921353830171845,-0.4332057608895077,-0.2524849806934551,-0.15431665053243354,-0.059813282942503765,0.10749480905871212,0.004516630155481113
v_subj.77d9b25715656b19,0.018041395311451516,0.13893381258331852,-0.25489436955342326,-0.07204117918089747,0.01965369348027346,0.11117696550540812,0.2858431001108374,0.004271991066943227
v_subj.7e158eee0bbe3c33,0.3039888227452967,0.12732347410301015,0.06722506439620882,0.2159494951847658,0.3012886423863268,0.38908124457115806,0.5660197393019255,0.003948227962291034
v_subj.819c4ba6a036130b,-0.07876524450344603,0.16115148400725388,-0.39655997800523246,-0.19091875448479173,-0.07566679336557958,0.03010553090210394,0.22929797512817174,0.005470128452387344
v_subj.820fed1432e2cffc,0.47439241354615014,0.12364775086235098,0.23617081870719397,0.39364414009938536,0.47201945282611574,0.5546900982146927,0.7276320480002825,0.005061097639268463
v_subj.8364d0796dcecadf,0.9547873352215678,0.12271614690336598,0.7155351675365275,0.8736333854409067,0.9538703489477076,1.0371754250060408,1.1969647866626334,0.003990460386924125
v_subj.84397dc336c286b4,0.19650267997855186,0.12670844498169206,-0.052650597090301954,0.11174092231598698,0.19454912602033492,0.28299929231530396,0.43965905530034083,0.0039308259596417105
v_subj.88586c741f59e4d3,0.391315002782495,0.12985423468783436,0.14317081566538686,0.3062412662137261,0.3891017808490746,0.4787006729444285,0.6416511566384056,0.0043334490606158045
v_subj.8b79e9cd1e3a58e9,0.2529143227702707,0.1235424146341684,0.013472944518007735,0.1682826078103956,0.25258535681366673,0.33771029917052664,0.48763895161230114,0.0043208172313408824
v_subj.8e3374a0d50454e0,0.7047925833793222,0.16327947743929122,0.38689277591721216,0.5956190395629203,0.7007912059281068,0.8185188230122393,1.0198023595946464,0.005351751210390219
v_subj.8e531917bed03e00,0.3281147055116717,0.1378241466368995,0.05796130185526038,0.23242238599205756,0.33002052443423924,0.42126049572446955,0.5952439366136799,0.004862853289439047
v_subj.96b09fe2762bafab,-0.33506488898386944,0.13456610020117152,-0.6059918760008108,-0.42663192239522063,-0.3269980115986708,-0.2407133412954543,-0.07705180639159348,0.004635057858079571
v_subj.99bca86575635ced,-0.15780149620964296,0.1468368965104528,-0.43399983076113635,-0.2579687393315965,-0.16107847103056283,-0.06291972742485341,0.13877985270974458,0.004943962064568265
v_subj.9ead7cfe118211af,0.2448395731564301,0.15339647831644443,-0.05913071490649857,0.147921402476888,0.24563541725563337,0.3478018100055658,0.532300092521993,0.005703331487513425
v_subj.a0891b37b5b5d79d,-0.05367899132853802,0.16009733758792077,-0.37624868268680434,-0.15847202846927877,-0.052416772385126764,0.05765378169521962,0.2602933221072705,0.005537247438201802
v_subj.a0b880b91c2982dc,0.1544926817305364,0.12195883121743725,-0.08609831794874445,0.0693687318569724,0.15847395593011418,0.23591701063774073,0.382949989778548,0.003772678529222974
v_subj.a751959dd7084c7b,0.039132322980035356,0.1342693578682348,-0.23654580921863017,-0.046576144707402456,0.04261264056327985,0.12593660165374887,0.301139331866894,0.004821335279525854
v_subj.ab06a32c33b7c594,0.49366774457139534,0.1359204406084423,0.21979071510387935,0.4069149282503619,0.49429804872309707,0.5828993147185466,0.754929627442166,0.00450833382065558
v_subj.b8d6cea15a548aa9,0.6941285620132891,0.15336886998084293,0.3965726948166074,0.5878578030665078,0.6961045367067815,0.7933999405214482,1.0013893374210505,0.004844715094460325
v_subj.c012de0ccb49819f,-0.42986366787439645,0.13220717069944815,-0.695296180474194,-0.516912981331316,-0.4307176117822724,-0.33752979883995926,-0.17490589070653317,0.003908148028320192
v_subj.c4ea8a11570e9599,-0.0019365558212840498,0.14224143319526988,-0.27381751462912624,-0.09928318461157432,-0.005616998646656435,0.08895942371643617,0.28515793733033445,0.004259784315854442
v_subj.c7ddb07dc740f9c1,0.24348462403706198,0.12216443983413637,0.0011868605141133332,0.15981945479771975,0.24533239709723698,0.3204163915644997,0.48592178608570546,0.003874146820932546
v_subj.c893ddb5f65f1a1c,0.018833137334059703,0.1283237553641414,-0.2344490059361859,-0.06749876400986798,0.015219601983091885,0.10212794797135294,0.2764132391035765,0.0040162164378483795
v_subj.d2bdb6ae89eb8aca,0.25419500479271995,0.13593267651152624,-0.02983900803517603,0.16034929728268832,0.26010013778139285,0.3499363445041215,0.5149782573852496,0.0043886509731242435
v_subj.d33cbb234efa4296,0.7533201966600624,0.15194720981593468,0.4489944405922282,0.6510091527609736,0.7555752775918783,0.8568725955291898,1.0449929360765355,0.005139571240892167
v_subj.d53b11bcaa0a2095,0.9415080618838854,0.1642369224483493,0.6251288232739916,0.82839964994727,0.9374268646703494,1.0510994278072234,1.2673449989865286,0.005429208754026389
v_subj.d9a79bcfee67b028,0.14303988408715015,0.15304364465368195,-0.1479221201623141,0.03906295847458846,0.14284716313103565,0.24684836635698293,0.4537375849852861,0.004985086902262158
v_subj.dfbeb23c419b6979,0.018395852349446594,0.1309747416969184,-0.23601663422157848,-0.07021702914324596,0.016986839898463224,0.10691714337026337,0.2824291038660335,0.004205421454519397
v_subj.e03130e76a547e00,0.6072983645351008,0.12895303390727444,0.3702695804390653,0.5194158370587179,0.604412930744862,0.6925090620381809,0.8650976551951078,0.004279012205359035
v_subj.e35e2512791cd931,0.36067828657121537,0.11231143349384926,0.14143730679339583,0.283941511816561,0.35676805719342164,0.4384419930280145,0.5783503833799684,0.0037071263286968686
v_subj.e7d525b0fc295332,1.0521637869705383,0.17165696824289225,0.7124014646175778,0.936717906999817,1.05454258905214,1.164695181670261,1.399548169631839,0.006785092446909424
v_subj.e9ca70bcef834214,-0.8711968834706647,0.1720228628054822,-1.2224574094483502,-0.9815229441002292,-0.869756102663906,-0.7528213710525412,-0.5319865869950429,0.006023346407205079
v_subj.f98444c434d40f8b,0.8481058710131022,0.17372714976301917,0.5139088531477498,0.7247298492631628,0.8524698301295541,0.9658361489889672,1.187156878194566,0.005765426814017523
v_subj.fc7ef2c5b91399c2,-0.5442108252763401,0.15265369823906227,-0.8337140981171695,-0.6489907512643515,-0.5444250408594704,-0.4423673158044956,-0.2514518236378055,0.004883757146479759
t(101),0.711618596622646,0.02785878278508747,0.6558133583652824,0.6933724727355715,0.7107523000036267,0.7304726965747889,0.766614050288733,0.0007693198835948163
t(102),0.7343082504257831,0.027703808720265115,0.6805318293752577,0.7160563624207025,0.7340631057609496,0.7531997464256631,0.7886471216219311,0.0006204386734771736
t_std,0.2203035585205947,0.015400079910222474,0.19365930550814242,0.2091851758620568,0.21976680122365125,0.22977251798482368,0.2540327432824314,0.0004726674957506097
t_subj(101).02535fcf7e16bb56,0.4527411019690327,0.03458139708247272,0.4220383966012841,0.4361103580820353,0.4435245567091557,0.44999685171397635,0.5532757755725418,0.003145184739335581
t_subj(102).02535fcf7e16bb56,0.5849405038449251,0.026687590192430756,0.5092872913548749,0.5767515519786501,0.5915600673582794,0.6018657864817836,0.6181313845554584,0.0013067262793922906
